id,izhodisce,cas,zahtevnost,pot,visinaizhodisca,visinskarazlika 
23130,Ljubelj,240,"delno zahtevna neoznačena pot, delno zahtevna označena pot",Bornova pot,1058,420
23130,Dom v Dragi,240,delno zahtevna označena pot,čez Preval-o,689,789
23121,Gozd,90,lahka označena pot,lažja pot,891,580
23121,Gozd,90,lahka označena pot,strma pot,850,621
23121,Tržič,135,lahka označena pot,,577,894
23121,Golnik,150,lahka označena pot,,510,961
23121,Gozd,90,lahka neoznačena steza,Ovčja pot,891,580
23121,Križe,165,lahka označena pot,lažja pot,508,963
23121,Križe,150,lahka označena pot,strma pot,508,963
23121,Križe,165,lahka neoznačena steza,Ovčja pot,508,963
23121,Zalog,170,lahka označena pot,,535,936
232287,Planinska Ravna,60,zelo zahtevna neoznačena steza,Golte) (pot ob možicih (Janezova pot),1140,325
23615,Bukovnik,2400,lahka označena pot,peš pot,1327,133
23615,Bukovnik,2700,lahka označena pot,po cesti,1327,133
231723,Makekova Kočna,90,lahka neoznačena steza,,900,559
231723,Makekova Kočna,135,lahka neoznačena steza,čez Javornik,900,559
23193,Zavetišče na Biba planini,2700,lahka označena pot,,1300,153
23193,Gornji Grad,180,lahka označena pot,čez Borovnico,436,1017
23193,Gornji Grad,195,lahka označena pot,mimo Semprimožnika,436,1017
23193,Golice,180,lahka označena pot,,575,878
23193,Lipa,195,lahka označena pot,,721,732
23193,Črnivec,255,lahka označena pot,,902,551
23193,Okrog pri Motniku,130,lahka neoznačena steza,čez Biba planino,784,669
23193,Češnjice v Tuhinju,155,lahka neoznačena steza,,675,778
23193,Tirosek (Nova Štifta),225,lahka označena pot,,556,897
23193,Hruševka,310,lahka označena pot,,520,933
23193,Okrog pri Motniku,145,lahka neoznačena steza,čez Oseke in vrh Drč,784,669
23193,Bela Peč,250,lahka neoznačena steza,čez Ovčje jame,840,613
23193,Bela Peč,245,lahka neoznačena steza,mimo vrha Seduc,840,613
231610,Rogovilec,135,zahtevna neoznačena steza,Lovska pot,590,860
23467,Mače,135,lahka označena pot,,600,850
23467,Laško,105,lahka označena pot,,815,635
23467,Bašelj,135,lahka označena pot,,590,860
23467,Bašelj,135,lahka označena pot,po gozdni cesti,590,860
23467,Mače,135,lahka označena pot,po cesti,600,850
23467,Bašelj,145,lahka označena pot,mimo bolnice Košuta,590,860
23467,Mače,150,lahka neoznačena steza,mimo sv. Miklavža,600,850
23467,Bašelj,145,lahka neoznačena steza,po neoznačeni poti,590,860
23131,Bistriška planina,60,lahka označena pot,,1057,393
23131,Brezje pri Tržiču,125,lahka označena pot,po robu,677,773
23131,Tržič,165,lahka označena pot,,515,935
23131,Bistrica pri Tržiču,150,lahka označena pot,,615,835
23131,Brezje pri Tržiču,135,lahka označena pot,po cesti,677,773
23131,Hudi Graben,125,lahka neoznačena steza,,670,780
23249,Črnivec,90,lahka označena pot,,902,533
23249,Volovljek,80,lahka označena pot,,1029,406
23249,Kališe,90,lahka neoznačena steza,,960,475
23249,Volovljek,75,lahka neoznačena steza,po neoznačeni poti,1029,406
23249,Mačkin Kot (Enci),105,"lahka neoznačena steza, lahka označena pot",,815,620
23267,Spodnja Kokra,140,lahka označena pot,,530,904
23267,Potoče,150,lahka označena pot,direktna pot,520,914
23267,Potoče,165,lahka označena pot,čez Potoško goro,520,914
23267,Potoče,175,lahka neoznačena steza,"mimo sv. Jakoba, pod Potoško goro in čez Babo",520,914
23267,Mače,170,lahka označena pot,Mačenska pot,600,834
23267,Spodnja Kokra,150,lahka neoznačena steza,čez Babo,530,904
23267,Mače,180,lahka označena pot,čez Kozjek,600,834
232581,Kanonir,120,"delno zahtevna označena pot, lahko brezpotje",pri Kozjem vrhu,725,707
23248,Jermanca,75,lahka označena pot,,900,530
23482,Zavetišče na Biba planini,75,lahka označena pot,Šavnice) (po označeni poti,1300,126
23482,Zavetišče na Biba planini,2700,lahka neoznačena steza,Šavnice) (po neoznačeni poti,1300,126
23349,Konec ceste,60,lahka označena pot,,1000,425
23349,Leška gmajna,75,lahka označena pot,,1220,205
23349,Gornji Grad,180,lahka označena pot,čez Kal,436,989
23349,Gornji Grad,180,lahka označena pot,po grebenu,436,989
23349,Črnivec,195,lahka označena pot,,902,523
23349,Volovljek,135,"lahka neoznačena steza, lahka označena pot",,1029,396
23349,Mačkin Kot (Enci),100,"lahka neoznačena steza, lahka označena pot",čez sedlo Kunšperk,815,610
23349,Podvolovljek (Petkov graben),135,"lahka neoznačena steza, lahka označena pot",,715,710
23349,Podvolovljek (Petkov graben),175,"lahka neoznačena steza, lahka označena pot",mimo Bivaka na Kalu,715,710
23349,Volovljek,190,"lahka neoznačena steza, lahka označena pot",mimo Bivaka na Kalu,1029,396
232755,Ljubelj,120,delno zahtevna neoznačena pot,,1058,361
232755,Dom v Dragi,120,"delno zahtevna označena pot, lahka neoznačena steza",čez Luknjo,689,730
232755,Podljubelj (Lajb),120,lahka neoznačena steza,,770,649
232639,Ambrož pod Krvavcem,60,lahka označena pot,,1085,325
232639,Spodnja postaja žičnice na Krvavec,150,lahka neoznačena steza,skozi Lukenjski graben,602,808
232639,Spodnja postaja žičnice na Krvavec,180,delno zahtevna označena pot,čez Davovec in po grebenu Trdovnika,602,808
232639,Spodnja Kokra,195,delno zahtevna označena pot,čez Davovec in po grebenu Trdovnika,530,880
23594,Hotel Golte,150,lahka označena pot,pot po Golteh,1410,0
23594,Planinska Ravna,2400,lahka označena pot,po cesti,1140,270
23207,Povlje,105,lahka označena pot,Dolenčeva pot,710,700
23207,Dom pod Storžičem,75,lahka označena pot,po cesti,1123,287
23207,Povlje,150,lahka označena pot,čez Javornik,710,700
23207,Zalog,135,lahka označena pot,čez Malo Poljano,600,810
23207,Zalog,120,lahka označena pot,direktna pot,600,810
23207,Dom pod Storžičem,75,lahka označena pot,pešpot,1123,287
23207,Povlje,105,lahka označena pot,,710,700
23207,Gozd,135,delno zahtevna označena pot,,891,519
23207,Povlje,120,lahka označena pot,čez Malo Poljano,710,700
23207,Povlje,105,lahka neoznačena steza,po kolovozu,710,700
23207,Križe,210,delno zahtevna označena pot,,508,902
231724,Makekova Kočna,105,lahka neoznačena steza,,900,499
23167,Koča pod slapom Rinka,75,delno zahtevna označena pot,,1024,372
23167,Koča pod slapom Rinka,90,delno zahtevna označena pot,Pastirska pot,1024,372
23528,Povlje,120,lahka označena pot,,710,680
23528,Povlje,135,lahka označena pot,Dolenčeva pot čez Veliko Poljano,710,680
23528,Laško,135,lahka označena pot,,740,650
23528,Dom pod Storžičem,105,lahka označena pot,,1123,267
23528,Zalog,150,lahka označena pot,,600,790
23337,Jekarica,70,lahka označena pot,,994,386
23337,MHE Zabukovec,130,lahka označena pot,,767,613
23484,Andrejev dom na Slemenu,150,lahka označena pot,,1086,289
23484,Mozirska koča na Golteh,105,lahka označena pot,,1356,19
23484,Bele Vode (Rebršak),95,lahka označena pot,,750,625
23484,Atelsko sedlo,1200,lahka označena pot,,1317,58
23484,Kramarica,60,lahka označena pot,čez Bukov stan,1154,221
23484,Kramarica,60,lahka označena pot,po cesti,1154,221
23484,Ljubenske Rastke (Vrnivšek),90,lahka označena pot,,875,500
23484,Izvir Ljubije,110,lahka neoznačena steza,preko Leskovškove pustote,658,717
23484,Ljubenske Rastke (Kumprej),100,lahka označena pot,,782,593
23484,Izvir Ljubije,120,lahka neoznačena steza,po cesti,658,717
23593,Planinska Ravna,1800,lahka označena pot,peš pot,1140,216
23593,Žekovec,135,lahka označena pot,,500,856
23593,Hotel Golte,900,lahka označena pot,,1410,-54
23593,Planinska Ravna,2400,lahka označena pot,po cesti,1140,216
231501,Bistra,120,lahka označena pot,Planina Bela peč,808,542
231501,Planina Vodol,900,lahka označena pot,Planina Bela peč,1324,26
23370,Makekova Kočna,60,lahka označena pot,,945,405
232597,Podvolovljek (Petkov graben),120,lahka neoznačena steza,Brezovec,715,621
232597,Volovljek,120,"lahka neoznačena steza, lahko brezpotje",Brezovec,1029,307
232636,Makekova Kočna,120,lahka neoznačena steza,čez Murijevo planino in mimo Ovče koče,945,385
231285,Mače,110,lahka označena pot,Mačenska pot,600,728
231285,Spodnja Kokra,175,lahka označena pot,,530,798
231285,Mače,120,lahka označena pot,čez Kozjek,600,728
231285,Potoče,220,lahka neoznačena steza,"mimo sv. Jakoba, pod Potoško goro in čez Babo",520,808
231285,Spodnja Kokra,185,lahka neoznačena steza,čez Babo,530,798
233132,Koprivna (Šumel),110,"lahka neoznačena steza, lahka označena pot",Bukovnik) (mimo domačije Haderlap,786,541
233132,Koprivna (Šumel),120,"lahka neoznačena steza, lahka označena pot",Bukovnik) (mimo domačije Janšek,786,541
231142,Ljubenske Rastke,135,lahka označena pot,,547,779
23208,Dom pod Storžičem,60,lahka označena pot,po cesti,1123,202
23208,Zalog,120,lahka označena pot,,600,725
23208,Povlje,105,lahka označena pot,,710,615
23208,Dom pod Storžičem,60,lahka označena pot,pešpot,1123,202
23208,Gozd,120,delno zahtevna označena pot,,891,434
23208,Križe,195,delno zahtevna označena pot,,508,817
231500,Bistra,135,lahka označena pot,,808,516
232635,Makekova Kočna,90,lahka neoznačena steza,čez Murijevo planino,945,378
232660,Hotel Plesnik,90,lahka označena pot,,760,559
23250,Volovljek,60,lahka označena pot,,1029,288
23250,Črnivec,105,ni podatka,,902,415
23250,Mačkin Kot (Enci),85,"lahka neoznačena steza, lahka označena pot",,815,502
231261,Kraljev hrib,120,lahka označena pot,,540,768
231261,Kopišča,165,zahtevna neoznačena steza,Martinj steza,540,768
231524,Žagana peč,75,delno zahtevna neoznačena pot,,812,488
23185,Češnjice v Tuhinju,120,lahka označena pot,po cesti,675,625
23185,Lipa,150,lahka označena pot,,721,579
23185,Okrog pri Motniku,85,lahka neoznačena steza,,784,516
232634,Makekova Kočna,60,lahka neoznačena steza,,945,344
23350,Konec ceste,2100,lahka označena pot,,1000,285
23350,Gornji Grad,155,lahka označena pot,,436,849
23350,Črnivec,210,lahka označena pot,,902,383
23350,Podvolovljek (Petkov graben),150,"lahka neoznačena steza, lahka označena pot",čez Lepenatko,715,570
23350,Volovljek,150,"lahka neoznačena steza, lahka označena pot",čez Lepenatko,1029,256
23350,Podvolovljek (Petkov graben),150,lahka neoznačena steza,,715,570
23350,Volovljek,165,lahka neoznačena steza,,1029,256
23497,Potoče,120,lahka označena pot,,520,763
23497,Spodnja Kokra,125,lahka označena pot,,530,753
231725,Makekova Kočna,70,lahka neoznačena steza,,900,376
23189,Kranjski Rak,70,lahka označena pot,po cesti,1029,246
23189,Stahovica,150,lahka neoznačena steza,,430,845
23189,Žaga,105,delno zahtevna označena pot,čez Strmino,620,655
23189,Predkonjska,180,delno zahtevna neoznačena pot,skozi Konjsko dolino,470,805
23351,Molnarjev breg,90,lahka označena pot,,1200,59
23351,Klemenčevo,135,lahka neoznačena steza,ob Korošaških slapovih,600,659
23351,Slevo,90,zahtevna neoznačena steza,direktna pot,650,609
23351,Klemenčevo,105,lahka neoznačena steza,po jugozahodnem pobočju,600,659
23351,Slevo,90,zahtevna neoznačena steza,mimo lovske koče,650,609
23351,Kajfežev rob,75,lahka neoznačena steza,,900,359
23351,Iverje,135,lahka neoznačena steza,čez Hude Konce,458,801
23351,Molnarjev breg,90,lahka označena pot,čez planino Osredek,1200,59
23351,Iverje,120,delno zahtevna neoznačena pot,ob Potoku,458,801
23351,Molnarjev breg,90,"lahka neoznačena steza, lahka označena pot",po cesti,1200,59
231244,Slevo,90,zahtevna neoznačena steza,,650,593
231244,Molnarjev breg,75,"lahka označena pot, lahka neoznačena steza",čez planino Osredek,1200,43
231244,Molnarjev breg,75,"lahka označena pot, lahka neoznačena steza",,1200,43
231244,Molnarjev breg,75,lahka neoznačena steza,po cesti,1200,43
231726,Makekova Kočna,60,lahka neoznačena steza,,900,340
232598,Podvolovljek (Petkov graben),115,"lahka neoznačena steza, zahtevno brezpotje",Mali Rogac,715,513
232598,Volovljek,130,"lahka neoznačena steza, zahtevno brezpotje",Mali Rogac,1029,199
231234,Dolina potoka Žep,75,lahka neoznačena steza,,887,339
232384,Kranjski Rak,3300,"lahka neoznačena steza, lahka označena pot",čez Seliški rob,1029,191
23619,Dom Planincev v Logarski dolini,65,delno zahtevna označena pot,,837,371
23619,Na razpotju,70,delno zahtevna označena pot,,770,438
232736,Bela Peč,90,lahka neoznačena steza,nad Prevalo) (mimo vrha Seduc,840,357
232736,Bela Peč,105,lahka neoznačena steza,nad Prevalo) (čez Ovčje jame,840,357
232303,Kopišča,150,delno zahtevna neoznačena pot,Belska Kopa,550,630
231865,Črnivec,135,lahka označena pot,,902,278
231865,Tirosek (Nova Štifta),105,lahka označena pot,,556,624
231865,Hruševka,190,lahka označena pot,,520,660
231865,Bela Peč,130,lahka neoznačena steza,čez Ovčje jame,840,340
231865,Bela Peč,125,lahka neoznačena steza,mimo vrha Seduc,840,340
231237,Dolina potoka Žep,60,lahka označena pot,,790,375
231915,Hruševka,150,lahka označena pot,,520,643
231915,Bela Peč,90,lahka neoznačena steza,čez Ovčje jame,840,323
231915,Bela Peč,100,lahka neoznačena steza,čez Ojstri vrh,840,323
232947,Spodnja Kokra,100,lahka neoznačena steza,Slaparjeva gora) (mimo Zajca,530,612
233159,Begunje (PGD Begunje),105,lahka neoznačena steza,Petrova pot,573,558
233159,Begunje (Krpin),105,lahka neoznačena steza,skozi sotesko Blatnice,585,546
233159,Završnica (Pri žagi),65,lahka neoznačena steza,,890,241
233159,Rodine,110,lahka neoznačena steza,mimo Sankaške koče,544,587
233159,Begunje (Krpin),105,lahka neoznačena steza,ob smučišču in mimo Sankaške koče,585,546
233159,Begunje (Krpin),100,lahka neoznačena steza,po cesti,585,546
23190,Grahovše,90,lahka označena pot,po cesti,800,323
23190,Grahovše,75,lahka označena pot,pešpot,800,323
23190,Tržič (Slap),135,lahka označena pot,,540,583
231149,Završniško jezero,180,delno zahtevna neoznačena pot,čez Brezniške peči,630,492
231149,Begunje (Krpin),110,lahka neoznačena steza,po kolovozu in mimo sv. Petra,585,537
231149,Begunje (Krpin),100,lahka označena pot,ob smučišču in mimo Sankaške koče,585,537
231149,Begunje (PGD Begunje),100,lahka označena pot,Petrova pot,573,549
231149,Završnica (Pri žagi),60,lahka neoznačena steza,,890,232
231149,Begunje (Krpin),100,lahka neoznačena steza,skozi sotesko Blatnice,585,537
231149,Begunje (Krpin),95,lahka neoznačena steza,po cesti,585,537
231149,Rodine,105,lahka neoznačena steza,mimo Sankaške koče,544,578
23166,Koča pod slapom Rinka,900,lahka označena pot,Slap Rinka,1024,96
231284,Spodnja Kokra,95,lahka neoznačena steza,,530,589
231284,Potoče,130,lahka neoznačena steza,mimo sv. Jakoba in izvira pod Potoško goro,520,599
232510,Potoče,105,lahka neoznačena steza,mimo sv. Jakoba in izvira pod Potoško goro,520,580
231642,Tržič,115,lahka označena pot,,515,585
231642,Bistrica pri Tržiču,100,lahka označena pot,,615,485
231642,Brezje pri Tržiču,85,lahka označena pot,po cesti,677,423
23352,Molnarjev breg,2700,lahka označena pot,,1200,-100
23352,Klemenčevo,90,lahka neoznačena steza,ob Korošaških slapovih,600,500
23352,Slevo,90,delno zahtevna označena pot,,650,450
23352,Molnarjev breg,2700,lahka neoznačena steza,po cesti,1200,-100
232638,Šenturška Gora,80,lahka označena pot,,667,418
232638,Spodnja postaja žičnice na Krvavec,90,lahka neoznačena steza,skozi Lukenjski graben,602,483
232638,Šenturška Gora,90,lahka označena pot,čez Jagošce,667,418
232638,Apno,95,lahka neoznačena steza,čez Prgozdnik,655,430
232638,Šenturška Gora,90,lahka neoznačena steza,čez Prgozdnik,667,418
232638,Zalog pri Cerkljah,200,lahka označena pot,,359,726
232638,Planinski dom Milana Šinkovca,215,lahka označena pot,,345,740
231132,Dom planincev Farbanca,120,lahka označena pot,Dobrovlje,702,375
231132,Dom na Čreti,105,lahka označena pot,Dobrovlje,870,207
231132,Lipa,100,lahka označena pot,Dobrovlje,721,356
231132,Kokarje (ŠRC Laze),195,lahka označena pot,Dobrovlje) (mimo Doma na Farbanci,368,709
231132,Potok (Mostni graben),170,lahka označena pot,Dobrovlje) (mimo Doma na Farbanci,395,682
231864,Črnivec,105,lahka označena pot,,902,173
231864,Hruševka,160,lahka označena pot,,520,555
231864,Bela Peč,95,lahka neoznačena steza,mimo vrha Seduc,840,235
231864,Bela Peč,100,lahka neoznačena steza,čez Ovčje jame,840,235
231641,Tržič,105,lahka označena pot,,515,542
231641,Bistrica pri Tržiču,90,lahka označena pot,,615,442
231641,Brezje pri Tržiču,75,lahka označena pot,po cesti,677,380
231641,Vodohran Žegnani studenec,75,lahka neoznačena steza,,638,419
231641,Podljubelj (Sroberje),100,lahka neoznačena steza,po cesti,580,477
231641,Podljubelj (Sroberje),95,lahka neoznačena steza,,580,477
232631,Bele Vode (Sveti Andrej),75,lahka označena pot,spodnja pot,785,269
232631,Bele Vode (Sveti Andrej),60,lahka označena pot,zgornja pot,785,269
232631,Izvir Ljubije,65,lahka označena pot,,658,396
232631,Bele Vode (Kovač),70,lahka neoznačena steza,po južnem grebenu,631,423
